V,S,R,G,d,W1,W2,W3,W4,W5,W6,W7,W8,D1,D2,D3,D4,D5,D6,D7,D8,WO1,WO2,WO3,WO4,WO5,WO6,WN1,WN2,WN3,WN4,WN5,WN6,IW1,IW2,IW3,IW4,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,ID1,ID2,ID3,ID4,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,HL1,HL2,A,CP,POL,MW,FLEX,FLEX_RB,NCC,DIFF,SE,SE0,SE1,LOGP n-Oct,LOGP c-Hex,PSA,HSA,PSAR,PHSAR,LgD5,LgD6,LgD7,LgD7.5,LgD8,LgD9,LgD10,AUS7.4,%FU4,%FU5,%FU6,%FU7,%FU8,%FU9,%FU10,SOLY,LgS3,LgS4,LgS5,LgS6,LgS7,LgS7.5,LgS8,LgS9,LgS10,LgS11,MpKaA,mpKaB,PB,VD,CACO2,SKIN,MetStab,HTSflag,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5,EMDIF,EMDIS,Sdry/S,Spol/S,FLEX_PT,PAINS,Target
677.375,489.089,1.38497,1.5015,0.464099,1384.38,932.25,522.75,181.25,76.375,29.75,10.375,1.875,240.875,139.375,90.625,63.625,44.75,29.0,19.375,12.125,213.625,45.25,13.375,2.25,0.0,0.0,571.75,199.5,83.625,34.375,11.75,0.375,0.043922,0.129333,0.452269,0.758371,2.83052,1.9061,1.06882,0.370587,0.156158,0.0608274,0.0212129,0.00383366,0.0404696,0.0532371,0.0560895,0.106488,0.492498,0.284969,0.185294,0.130089,0.0914967,0.059294,0.0396145,0.024791,0.842759,0.467584,2.80274,4.15795,33.74,314.369,1.54391,0.171545,0,0.67007,28.6955,16.6002,12.0954,1.23107,-1.623,149.55,339.539,0.305773,0.440451,0.228744,0.951708,1.19355,1.21885,1.22717,1.23068,1.23103,1.9878,1.03187,9.91823,52.5427,91.7203,99.1054,99.9098,99.991,-3.3038,-0.229432,-1.32964,-2.30147,-3.02443,-3.26627,-3.29158,-3.29989,-3.3034,-3.30376,-3.30379,,2.0571,73.5061,0.245003,0.294704,-3.99449,79.8451,0,0.0,0.136364,0.181818,0.272727,0,0,0.0,0.136364,0.227273,0.0,7.41491,5.72328,0.630397,0.352058,2.97254,0,-1.54
476.0,351.381,1.35466,1.30117,0.429058,937.5,593.75,334.5,119.25,48.875,17.875,2.75,0.0,185.125,89.125,59.25,44.125,31.375,22.875,16.125,10.375,106.25,20.75,4.25,0.875,0.0,0.0,367.125,133.375,59.25,20.5,4.375,0.0,0.0966378,0.238723,0.513286,1.10481,2.66804,1.68976,0.951958,0.339375,0.139094,0.0508707,0.00782626,0.0,0.0262812,0.0573322,0.0919444,0.137561,0.52685,0.253642,0.16862,0.125576,0.0892906,0.0651003,0.0458904,0.0295264,0.824894,0.405099,1.85605,5.06539,22.59,204.232,0.403655,0.080731,0,0.896419,17.408,11.6255,5.78247,0.743669,-2.82,78.95,272.431,0.224685,0.289798,0.451728,0.704113,0.739387,0.741841,0.741606,0.727393,0.603507,2.0,8.96364,51.0421,91.2917,99.0187,99.5259,96.3205,72.4079,-2.23332,-0.0447793,-1.18711,-1.94138,-2.19377,-2.22904,-2.2315,-2.23126,-2.21705,-2.09316,-1.55165,10.419,-1.0,60.4623,0.274112,0.693166,-3.38445,96.7185,0,0.0,0.2,0.0666667,0.333333,0,0,0.0,0.0666667,0.266667,0.0,6.69066,2.13549,0.674368,0.322407,0.819005,0,-1.17
749.625,520.33,1.44067,1.48884,0.509907,1262.13,671.125,248.5,77.0,30.125,9.375,2.875,1.0,368.0,206.75,92.25,56.125,34.625,22.375,12.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,337.375,102.5,41.375,13.0,4.625,0.75,0.06992,0.322241,0.624605,1.2698,2.42563,1.28981,0.477582,0.147983,0.057896,0.0180174,0.00552534,0.00192186,0.00877172,0.123034,0.280401,0.375079,0.707244,0.397344,0.177291,0.107864,0.0665443,0.0430016,0.0240232,0.0081679,0.326558,0.167038,1.43629,2.75525,34.851,382.239,1.63818,0.273029,0,0.499938,10.3381,10.3381,0.0,3.23239,3.552,38.46,481.87,0.0739147,0.0798141,0.607467,1.54411,2.46566,2.82867,3.06063,3.21182,3.23029,1.54164,0.0206002,0.205621,2.01885,17.0843,67.325,95.3713,99.517,-4.17103,-0.698433,-0.888835,-1.5461,-2.48275,-3.40429,-3.7673,-3.99927,-4.15045,-4.16893,-4.17082,,7.68604,97.727,0.292804,1.2765,-1.81396,42.4076,0,0.0,0.05,0.1,0.65,0,0,0.0,0.05,0.05,0.05,7.42698,6.5646,0.86558,0.13442,2.31568,0,1.13
748.75,504.851,1.48311,1.42456,0.477855,1215.88,730.125,415.5,194.875,99.25,48.0,14.625,0.875,254.25,100.125,46.25,25.75,15.0,10.0,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,498.125,233.5,120.0,53.75,15.875,0.875,0.027054,0.101833,0.28872,0.765464,2.40839,1.44622,0.823016,0.386005,0.196593,0.0950776,0.028969,0.00173319,0.0506885,0.134575,0.169493,0.229221,0.503614,0.198326,0.0916113,0.0510052,0.0297118,0.0198078,0.0128751,0.00594235,2.14595,1.86408,3.8534,0.560785,35.858,357.794,0.383507,0.0767015,0,0.521853,14.8569,14.8569,0.0,1.65258,2.05,74.12,430.731,0.146816,0.17208,1.65257,1.65257,1.65258,1.65258,1.65258,1.65258,1.65258,2.0,99.9885,99.9989,99.9999,100.0,100.0,100.0,100.0,-3.59796,-3.59746,-3.59791,-3.59796,-3.59796,-3.59796,-3.59796,-3.59796,-3.59796,-3.59796,-3.59796,,0.0593407,62.1708,0.179198,0.77375,-2.83372,53.5991,0,0.0,0.24,0.24,0.2,0,0,0.04,0.04,0.12,0.0,7.53751,1.2085,0.637404,0.362596,0.49471,0,-0.3
771.625,525.444,1.46852,1.46777,0.482472,1116.0,455.5,99.75,26.625,12.875,6.25,3.0,0.25,421.875,215.0,77.125,42.375,22.75,13.125,9.625,5.125,0.0,0.0,0.0,0.0,0.0,0.0,158.625,38.0,18.625,10.0,3.5,0.75,0.030904,0.264996,0.765291,0.971081,2.12392,0.866886,0.18984,0.0506715,0.0245031,0.0118947,0.00570946,0.000475788,0.0324972,0.0877276,0.162742,0.20059,0.802893,0.409178,0.146781,0.0806461,0.0432967,0.0249789,0.0183179,0.00975366,0.166937,0.147493,5.45997,5.30603,35.866,372.288,1.38704,0.198148,0,0.473725,5.08969,5.08969,0.0,5.69154,2.942,6.25,519.194,0.0118947,0.0120379,2.47043,3.19098,4.13913,4.61058,5.03809,5.56101,5.67657,0.868232,0.00284425,0.0284959,0.284291,2.77204,22.1855,74.0333,96.6114,-4.77371,-1.26743,-1.31016,-1.5526,-2.27315,-3.2213,-3.69275,-4.12026,-4.64318,-4.75874,-4.77219,,1.37499,100.0,0.489516,1.58555,-0.761662,28.1067,0,0.0,0.0,0.105263,0.736842,0,0,0.0,0.0,0.0,0.0526316,6.56289,4.28994,0.954073,0.0459271,2.58415,0,1.01
811.0,532.14,1.52404,1.42328,0.454319,1306.38,767.875,391.5,126.125,54.5,20.5,4.0,0.0,287.375,150.875,66.0,37.5,25.625,17.625,11.75,7.125,63.125,3.75,0.0,0.0,0.0,0.0,480.5,163.875,69.25,28.75,5.75,0.0,0.0420758,0.152528,0.357198,0.329671,2.45495,1.443,0.735709,0.237015,0.102417,0.0385237,0.00751682,0.0,0.0372922,0.0631035,0.0721883,0.0677703,0.540037,0.283525,0.124028,0.0704702,0.0481547,0.033121,0.0220807,0.0133893,0.825758,0.546667,3.52103,2.4599,40.538,368.453,3.1036,0.344845,0,0.443567,18.1698,10.7391,7.43076,3.31711,1.674,85.61,446.53,0.160879,0.191723,3.19679,3.30346,3.31573,3.31667,3.31697,3.31709,3.317,2.0,23.8463,75.7948,96.9053,99.6816,99.9678,99.9942,99.9735,-4.52579,-3.01249,-3.90365,-4.40547,-4.51214,-4.52441,-4.52535,-4.52565,-4.52576,-4.52567,-4.52465,13.5815,1.18681,89.4758,0.199845,0.932673,-2.32281,32.1145,0,0.0,0.0384615,0.230769,0.461538,0,0,0.0,0.0384615,0.153846,0.0,6.97274,1.35014,0.691247,0.225164,5.30741,0,-0.12
809.25,548.843,1.47447,1.49404,0.40216,1195.25,595.0,261.25,83.0,35.125,12.125,3.25,0.25,321.75,165.5,55.125,29.125,18.25,11.625,6.75,3.625,36.625,4.875,0.125,0.0,0.0,0.0,320.25,107.0,44.875,16.375,4.0,0.125,0.019581,0.0743982,0.232776,1.0566,2.17776,1.0841,0.476002,0.151227,0.0639983,0.0220919,0.00592155,0.000455504,0.0137956,0.0611157,0.123359,0.19279,0.586234,0.301544,0.100439,0.0530662,0.0332518,0.0211809,0.0122986,0.00660481,0.637188,0.416309,1.8521,2.69839,38.591,325.448,3.10125,0.387656,0,0.418106,13.3062,11.7542,1.552,4.3275,4.033,39.33,509.513,0.0716599,0.0771914,0.0433707,1.42302,2.63137,3.13638,3.58661,4.16703,4.30852,0.764936,2.10621e-05,0.00194174,0.108925,1.98501,18.1341,69.0983,95.7232,-4.30586,2.08978,1.17758,0.0225945,-1.4004,-2.60972,-3.11474,-3.56497,-4.14539,-4.28689,-4.30393,,6.02233,93.0921,0.376132,1.19718,-1.57894,31.1607,0,0.0,0.0833333,0.125,0.625,0,0,0.0,0.0833333,0.0416667,0.0416667,7.13391,9.28344,0.750379,0.143666,4.34692,0,0.69
949.25,627.317,1.51319,1.55641,0.436683,1449.88,820.0,414.5,144.75,65.625,26.5,7.125,0.875,289.125,130.25,55.25,30.75,19.25,13.5,9.625,6.125,90.75,15.75,5.625,1.625,0.125,0.0,467.875,175.0,72.375,29.5,8.375,0.5,0.0255969,0.0918033,0.186507,0.3808,2.31123,1.30715,0.660751,0.230745,0.104612,0.0422434,0.0113579,0.00139483,0.0509709,0.135845,0.206283,0.24417,0.460892,0.20763,0.0880735,0.0490183,0.0306863,0.0215202,0.0153431,0.00976381,1.18778,0.861789,4.84713,0.712767,44.899,414.521,3.29839,0.253723,0,0.295753,20.7681,13.6553,7.11279,3.82378,3.157,89.36,537.957,0.142448,0.16611,0.687033,1.47091,2.42643,2.88836,3.29063,3.72983,3.8133,1.00513,0.00413946,0.0413792,0.412256,3.97508,29.2768,80.5416,97.6163,-4.38089,-0.88654,-0.934302,-1.24415,-2.02803,-2.98354,-3.44548,-3.84775,-4.28695,-4.37042,-4.37871,13.5815,-0.5,90.5414,0.372078,0.878908,-2.36877,30.2584,0,0.0,0.0689655,0.206897,0.448276,0,0,0.0,0.0689655,0.103448,0.0344828,7.80064,8.99784,0.589941,0.219207,8.18131,0,-0.73
513.5,373.877,1.37345,1.32381,0.454319,1036.38,628.5,317.25,89.75,37.75,17.625,7.0,1.125,176.25,94.75,50.5,31.5,19.125,11.625,7.0,5.125,145.375,29.5,6.125,0.0,0.0,0.0,303.625,104.0,45.875,22.25,8.25,1.5,0.08154,0.278205,0.797274,0.922793,2.77197,1.68103,0.848541,0.240052,0.100969,0.0471412,0.0187227,0.00300901,0.0637756,0.0750775,0.102296,0.209654,0.471412,0.253426,0.135071,0.0842523,0.0511532,0.0310931,0.0187227,0.0137077,0.747525,0.559524,4.0104,3.20579,25.807,233.293,0.43602,0.0872039,0,0.850805,15.3323,10.0418,5.29047,1.73405,-2.532,115.09,258.787,0.307828,0.444729,0.71156,1.45359,1.6965,1.72182,1.73014,1.73365,1.73401,1.9878,0.687364,9.46837,52.411,91.7163,99.1054,99.9098,99.991,-2.328,1.41099,-0.177408,-1.30551,-2.04754,-2.29045,-2.31577,-2.32409,-2.3276,-2.32796,-2.32799,,2.17852,61.9595,0.282305,0.689499,-3.19019,87.3565,0,0.0,0.125,0.1875,0.3125,0,0,0.0,0.1875,0.125,0.0,7.40379,2.86815,0.603407,0.22805,0.853846,0,-1.15
643.875,457.975,1.40592,1.43131,0.387262,1041.38,566.125,267.125,114.875,54.625,19.75,2.5,0.625,239.0,112.75,33.75,16.5,8.0,4.625,2.25,1.125,113.375,42.875,15.125,0.25,0.0,0.0,333.625,138.875,63.625,20.375,2.75,0.625,0.128059,0.505761,0.934713,0.824779,2.27387,1.23615,0.583274,0.250832,0.119275,0.0431246,0.00545881,0.0013647,0.0615845,0.11397,0.164941,0.209805,0.521863,0.246192,0.073694,0.0360282,0.0174682,0.0100988,0.00491293,0.00245647,1.61852,1.19697,6.83638,0.770933,28.8,249.348,1.84789,0.263985,0,0.574902,11.0833,7.38978,3.69349,2.58179,1.837,34.9,423.075,0.076205,0.0824913,-0.685854,-0.0118461,0.928214,1.40397,1.84462,2.42146,2.56282,0.779838,0.00223837,0.0223792,0.223342,2.18941,18.2901,69.1208,95.7231,-2.49852,0.998419,0.971789,0.769128,0.0951209,-0.844939,-1.32069,-1.76135,-2.33819,-2.47954,-2.49658,15.2226,8.65006,75.7749,0.236754,0.93676,-2.15503,64.7325,0,0.0,0.0526316,0.157895,0.578947,0,0,0.0,0.0526316,0.105263,0.0526316,7.17918,4.41653,0.667984,0.238291,2.75545,0,-0.02
743.75,513.838,1.44744,1.4726,0.390454,1125.75,592.875,278.125,121.5,60.125,28.125,9.375,1.125,268.375,120.0,40.625,18.5,8.875,4.875,2.625,1.125,35.0,6.75,1.125,0.0,0.0,0.0,323.875,141.5,71.0,29.5,10.5,1.0,0.0776764,0.324241,0.672084,1.11865,2.19087,1.15382,0.54127,0.236456,0.117012,0.0547352,0.0182451,0.00218941,0.0388283,0.0869764,0.136708,0.185125,0.522295,0.233537,0.0790619,0.0360036,0.017272,0.00948743,0.00510861,0.00218941,1.48,1.52027,5.62686,0.973498,33.105,290.4,2.60475,0.325593,0,0.467545,14.4508,12.5982,1.85267,2.34564,1.521,43.77,470.068,0.0851825,0.0931142,-0.922007,-0.248,0.69206,1.16782,1.60847,2.18515,2.32443,0.779838,0.00223837,0.0223792,0.223342,2.18941,18.2899,69.0951,95.2326,-2.90265,0.594287,0.567657,0.364996,-0.309011,-1.24907,-1.72483,-2.16548,-2.74216,-2.88144,-2.87804,12.2687,8.65006,73.7551,0.122027,0.883514,-2.0877,54.7541,0,0.0,0.0952381,0.0952381,0.619048,0,0,0.0,0.0952381,0.0,0.0952381,7.75464,9.54078,0.668538,0.224633,3.83714,0,-0.46
755.75,510.288,1.48103,1.43423,0.515769,1405.75,975.125,562.125,209.5,89.75,30.25,6.125,0.25,221.5,115.5,75.875,56.375,40.625,27.5,17.25,11.125,262.625,79.375,34.125,10.125,1.625,0.0,677.375,275.25,108.125,30.5,4.875,0.0,0.0765254,0.204731,0.490315,0.484557,2.75482,1.91093,1.10158,0.410553,0.175881,0.0592803,0.012003,0.00048992,0.093392,0.130562,0.135737,0.170567,0.434069,0.226343,0.148691,0.110477,0.079612,0.0538912,0.0338045,0.0218014,1.18287,0.536585,5.45349,1.19357,37.132,389.793,0.667212,0.095316,0,0.544954,21.7114,14.3796,7.3318,-0.738979,-2.432,114.58,395.708,0.22454,0.289557,-0.738984,-0.73898,-0.738984,-0.738994,-0.739028,-0.739469,-0.74385,2.0,99.9885,99.9988,99.9998,99.9989,99.9887,99.8873,98.8843,-2.72714,-2.72665,-2.72709,-2.72714,-2.72714,-2.72714,-2.72713,-2.72709,-2.72665,-2.72227,-2.68068,13.8677,0.0593407,66.2347,0.268701,0.155897,-4.6868,83.1904,0,0.0,0.206897,0.241379,0.137931,0,0,0.0344828,0.103448,0.172414,0.0,7.50643,1.20868,0.555608,0.390025,0.930762,0,-1.82
751.0,511.358,1.46864,1.44784,0.497727,1259.5,839.625,498.125,240.75,122.875,57.625,16.75,2.0,216.375,90.5,41.125,23.625,12.75,7.5,4.125,2.625,137.75,45.5,18.625,3.5,0.0,0.0,585.375,284.625,147.75,64.625,18.375,1.0,0.0507582,0.153437,0.332969,0.667083,2.46305,1.64195,0.974122,0.470805,0.240292,0.11269,0.0327559,0.00391115,0.0784346,0.168191,0.213161,0.291933,0.423138,0.17698,0.0804231,0.0462005,0.0249336,0.0146668,0.00806675,0.00513339,2.98784,2.43915,5.24365,0.341333,36.495,373.793,0.42956,0.0715933,0,0.499663,17.7304,14.4961,3.23429,0.4493,0.49,94.35,417.008,0.184509,0.226255,0.449295,0.4493,0.4493,0.449299,0.449295,0.449249,0.448783,2.0,99.9885,99.9988,99.9999,99.9999,99.9988,99.9881,99.8809,-2.98139,-2.98089,-2.98134,-2.98139,-2.98139,-2.98139,-2.98139,-2.98139,-2.98134,-2.98087,-2.97625,12.9237,0.0593407,52.0946,0.171271,0.403126,-3.75178,67.7608,0,0.0,0.259259,0.185185,0.185185,0,0,0.037037,0.0740741,0.148148,0.0,7.50643,1.20856,0.541617,0.447265,0.641146,0,-1.34
687.875,468.519,1.46819,1.38629,0.497558,1156.38,692.25,359.5,118.875,49.875,16.375,3.25,0.0,258.625,135.75,60.5,36.0,21.125,12.125,7.375,4.25,76.125,17.0,6.125,1.75,0.125,0.0,416.125,145.5,57.125,19.375,4.375,0.0,0.0842002,0.293745,0.682054,0.822232,2.46815,1.47753,0.767312,0.253725,0.106452,0.0349506,0.00693675,0.0,0.0448017,0.0347122,0.0326502,0.0625328,0.552005,0.289743,0.12913,0.0768379,0.0450889,0.0258794,0.0157411,0.00907114,0.82438,0.454861,4.2315,4.96045,31.801,342.258,2.67796,0.267796,0,0.596763,18.8587,11.6041,7.25464,1.33745,0.784,84.88,383.639,0.181167,0.22125,1.33294,1.337,1.3374,1.33743,1.33744,1.33745,1.33745,2.0,90.3552,98.9672,99.896,99.9896,99.999,99.9999,100.0,-3.29277,-2.92999,-3.24874,-3.28826,-3.29232,-3.29272,-3.29276,-3.29276,-3.29277,-3.29277,-3.29277,,2.40655,73.2427,0.00700616,0.716046,-2.6468,56.8214,0,0.0,0.157895,0.157895,0.315789,0,0,0.0,0.0526316,0.210526,0.0,7.292,1.40954,0.706567,0.241039,5.9619,0,-2.15
787.0,537.669,1.46373,1.48961,0.421189,1220.0,667.25,315.0,87.125,39.0,16.375,5.125,0.125,292.875,141.875,50.375,26.0,16.125,10.5,7.125,4.5,43.5,9.25,2.25,0.0,0.0,0.0,404.125,113.625,48.125,19.125,5.5,0.125,0.0338265,0.112702,0.202913,0.561639,2.26905,1.241,0.585862,0.162042,0.0725353,0.0304555,0.00953189,0.000232485,0.00830069,0.0547826,0.107383,0.145491,0.544712,0.26387,0.0936915,0.0483569,0.0299906,0.0195287,0.0132516,0.00836946,0.774194,0.629808,1.39913,2.68095,37.813,331.475,3.18192,0.39774,0,0.448145,14.4281,12.1222,2.30588,4.01894,2.85,51.1,486.569,0.0950399,0.105021,0.707128,1.42064,2.3649,2.84097,3.28173,3.85861,3.99996,0.779682,0.00107454,0.0201926,0.220955,2.1871,18.2885,69.1205,95.7236,-4.15339,0.415098,-0.364515,-0.841102,-1.55509,-2.49935,-2.97543,-3.41618,-3.99306,-4.13442,-4.15146,,4.03468,87.7764,0.260211,1.05504,-1.77782,35.2834,0,0.0,0.0869565,0.130435,0.565217,0,0,0.0,0.0869565,0.0434783,0.0434783,7.2964,9.57542,0.697232,0.15394,4.33078,0,0.44
891.0,611.022,1.45821,1.59397,0.410178,1375.75,686.125,312.125,100.25,38.75,11.5,2.75,0.0,346.625,171.5,55.5,27.375,18.375,10.875,5.25,2.125,39.625,8.875,2.125,0.0,0.0,0.0,394.25,127.5,48.5,15.125,3.625,0.25,0.0328827,0.115036,0.2961,0.694287,2.25156,1.12291,0.510824,0.164069,0.0634183,0.0188209,0.00450066,0.0,0.0108959,0.0540547,0.128392,0.186881,0.567287,0.280677,0.0908314,0.044802,0.0300726,0.017798,0.00859216,0.00347778,0.698198,0.420091,1.12909,2.5325,41.569,365.469,3.72994,0.466243,0,0.32493,14.9254,12.1947,2.73071,5.28952,4.949,52.47,558.552,0.0858725,0.0939393,2.02163,2.69585,3.63594,4.11169,4.55235,5.12919,5.27054,0.779837,0.00222587,0.0223667,0.22333,2.1894,18.2901,69.1208,95.7236,-4.99813,-1.47746,-1.52539,-1.73023,-2.40446,-3.34454,-3.8203,-4.26095,-4.83779,-4.97915,-4.99619,,1.74949,100.0,0.195501,1.18118,-1.29341,16.6975,0,0.0,0.111111,0.148148,0.555556,0,0,0.0,0.111111,0.037037,0.037037,7.68047,11.4931,0.726128,0.155866,4.24847,0,0.22
634.625,448.573,1.41477,1.40769,0.438574,1208.88,754.0,400.875,143.25,61.5,23.375,3.0,0.0,222.5,118.0,47.625,28.125,18.75,11.625,6.125,3.875,79.625,15.5,5.125,2.0,0.5,0.0,466.75,164.875,69.0,25.375,4.5,0.0,0.0811962,0.243272,0.583913,0.513033,2.69494,1.68089,0.893668,0.319346,0.137102,0.0521097,0.00668788,0.0,0.0501133,0.0465867,0.0413627,0.167839,0.496018,0.263057,0.10617,0.0626989,0.0417993,0.0259155,0.0136544,0.00863851,1.29134,0.831111,3.71795,2.7719,29.043,278.33,2.85776,0.408252,0,0.61029,18.3466,10.7391,7.60746,1.65712,0.239,85.61,362.963,0.19085,0.235865,1.5368,1.64347,1.65574,1.65668,1.65698,1.65707,1.65677,2.0,23.8463,75.7948,96.9053,99.6816,99.9673,99.9889,99.9203,-3.14909,-1.63579,-2.52695,-3.02877,-3.13544,-3.1477,-3.14865,-3.14894,-3.14904,-3.14874,-3.14565,13.1,2.89855,70.1984,0.00964008,0.676574,-2.86197,59.6465,0,0.0,0.0526316,0.210526,0.368421,0,0,0.0,0.0,0.263158,0.0,7.10377,1.3527,0.634903,0.303379,4.46945,0,-0.66
674.375,474.57,1.42102,1.44153,0.529715,1210.13,707.875,365.125,136.875,54.125,18.875,1.375,0.0,276.0,146.75,56.25,35.5,21.5,14.25,8.0,4.5,88.125,12.75,3.0,0.375,0.0,0.0,444.875,165.875,63.875,22.0,2.5,0.0,0.0886015,0.331234,0.815054,1.01071,2.54994,1.49161,0.769381,0.288419,0.114051,0.0397729,0.00289736,0.0,0.0610533,0.0825095,0.0823777,0.162499,0.58158,0.309228,0.118528,0.0748046,0.0453042,0.0300272,0.0168574,0.00948227,0.962222,0.53169,6.01706,1.93833,31.669,357.226,2.69708,0.385297,0,0.552582,18.4713,10.7142,7.75712,2.54738,1.209,85.61,388.96,0.180395,0.2201,2.54615,2.54726,2.54737,2.54738,2.54738,2.54735,2.54704,2.0,97.2234,99.7152,99.9714,99.9971,99.9989,99.992,99.9206,-3.67995,-3.57088,-3.66772,-3.67871,-3.67982,-3.67994,-3.67994,-3.67994,-3.67991,-3.6796,-3.67651,13.1,2.45575,82.9286,0.035519,0.821291,-2.34079,49.8175,0,0.0,0.15,0.15,0.3,0,0,0.0,0.0,0.25,0.0,7.15854,1.35166,0.730958,0.269042,4.37522,0,-0.67
793.125,520.686,1.52323,1.40863,0.502222,1060.25,401.875,123.75,32.625,13.5,5.75,1.875,0.25,377.5,176.375,52.625,25.375,13.875,6.375,4.625,2.625,0.0,0.0,0.0,0.0,0.0,0.0,176.625,52.625,21.5,10.875,4.0,0.5,0.0220164,0.149161,0.410727,0.68237,2.03625,0.771818,0.237667,0.0626577,0.0259273,0.0110431,0.00360102,0.000480135,0.0197219,0.077048,0.149692,0.223639,0.725005,0.338736,0.101069,0.0487337,0.0266475,0.0122435,0.00888251,0.00504142,0.256532,0.226601,3.36293,3.69835,38.636,398.325,1.81464,0.45366,0,0.396198,10.7692,10.7692,0.0,4.50119,5.245,6.48,514.206,0.0124451,0.0126019,-0.741986,-0.654818,0.312859,1.21103,2.1225,3.59565,4.3154,0.0,5.24065e-09,5.23937e-07,5.22668e-05,0.00510279,0.410992,12.4094,65.1844,-3.98566,3.01064,2.97857,2.73434,1.84594,0.240286,-0.691169,-1.60652,-3.08012,-3.79988,-3.96378,,8.56877,94.8836,0.485453,1.30962,-1.17007,37.7899,0,0.0,0.0,0.142857,0.714286,0,0,0.0,0.0,0.0,0.0952381,6.58177,3.71393,0.928006,0.0595248,1.1487,0,0.98
511.25,361.938,1.41253,1.26646,0.519633,1091.25,749.5,437.25,180.75,71.0,4.125,0.0,0.0,113.625,46.0,22.0,15.5,10.0,7.75,5.125,3.25,77.25,17.0,5.0,0.0,0.0,0.0,481.25,206.875,77.25,7.125,0.0,0.0,0.0988192,0.224769,0.575569,0.0,3.01502,2.0708,1.20808,0.499395,0.196166,0.011397,0.0,0.0,0.0534318,0.105027,0.122243,0.142648,0.313935,0.127094,0.0607839,0.042825,0.027629,0.0214125,0.0141599,0.00897944,3.22727,0.266129,3.72578,0.71485,22.609,265.662,0.293398,0.146699,0,0.778464,9.1181,6.76555,2.35255,2.27978,0.716,32.77,329.168,0.0905403,0.099554,-1.06272,-0.490588,0.424432,0.905118,1.36532,2.04357,2.24947,0.608215,0.00138289,0.0138272,0.1381,1.36404,12.149,58.0344,93.2565,-2.1187,1.3794,1.36271,1.22381,0.65167,-0.26335,-0.744036,-1.20423,-1.88249,-2.08839,-2.11557,,-2.0,66.2077,0.345188,0.694808,-2.80644,81.0321,0,0.0555556,0.111111,0.166667,0.222222,0,0,0.0,0.111111,0.0555556,0.0,7.02714,8.47401,0.401837,0.474425,0.310285,0,1.64
794.75,547.951,1.4504,1.5176,0.466074,1401.38,924.875,540.625,256.125,126.625,36.375,14.75,3.25,207.0,100.625,40.125,23.75,15.25,9.75,6.375,3.125,0.0,0.0,0.0,0.0,0.0,0.0,640.375,301.625,139.125,34.5,11.75,0.5,0.115391,0.287618,0.432531,0.781192,2.55748,1.68788,0.98663,0.467423,0.231088,0.0663837,0.0269185,0.00593119,0.0588099,0.0678061,0.057724,0.051027,0.377771,0.183639,0.0732273,0.0433433,0.0278309,0.0177936,0.0116342,0.00570306,3.15576,1.53158,4.25593,0.80123,35.859,370.412,2.32532,0.332189,0,0.414599,18.0808,18.0808,0.0,2.49895,0.885,44.06,503.891,0.0804086,0.0874395,-0.832463,-0.23708,0.684239,1.1643,1.62121,2.27992,2.47136,0.642138,0.00145048,0.0151601,0.152083,1.50096,13.2239,60.379,93.842,-3.21275,0.462949,0.288249,0.118684,-0.476724,-1.39804,-1.87811,-2.33501,-2.99373,-3.18516,-3.20991,,2.70425,74.9303,0.0384863,0.457356,-2.7451,56.5641,0,0.0384615,0.0769231,0.153846,0.423077,0,0,0.0,0.0,0.0384615,0.0769231,8.47807,7.68992,0.483547,0.444052,2.97339,0,0.16
711.875,491.319,1.44891,1.43852,0.425922,1199.25,680.625,319.5,152.375,88.125,52.625,25.875,8.5,339.125,147.375,66.5,28.25,15.125,9.625,5.625,3.5,0.0,0.0,0.0,0.0,0.0,0.0,398.5,180.625,103.625,59.5,29.625,8.25,0.163652,0.646866,1.31517,1.81666,2.44088,1.3853,0.650291,0.310135,0.179364,0.10711,0.0526644,0.0173004,0.0663749,0.115638,0.148971,0.153382,0.690234,0.299958,0.13535,0.0574983,0.0307845,0.0195901,0.0114488,0.00712369,1.32519,1.86283,9.22541,0.973978,30.563,303.204,1.94811,0.216456,1,0.451234,13.545,13.545,0.0,3.77219,0.987,49.13,442.189,0.0999962,0.111106,3.25035,2.39949,1.44343,1.00358,0.650367,0.328684,0.278178,0.0,57.0494,30.0501,4.20916,0.437589,0.043932,0.00439493,0.000439511,-3.2156,-2.41863,-2.97196,-2.69377,-1.84291,-0.886842,-0.447,-0.0937834,0.227899,0.278406,0.283795,4.64297,3.72044,86.1226,-0.346284,0.313984,-1.4107,79.0665,0,0.0,0.0526316,0.263158,0.368421,0,0,0.0,0.0,0.0,0.0,7.66269,7.03221,0.749919,0.250082,4.97483,1,-1.7
